sample_id,physical_state_id,history_regime,history_band,cue_u,omega_true,omega_hat,frequency_valid,appearance_r,appearance_g,appearance_b,appearance_hex,appearance_alpha_hat,color_valid,checkpoint_sha256,test_manifest_id,prediction_source
sample_f422d07b9b9890398264,traj_59b8284c2bdb9eb7dd81,long,low,0.9,2.457986637460835,5.9895000000000005,True,49.0,90.0,212.0,#315AD4,0.9313003515960244,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f422d07b9b9890398264.mp4
sample_f46ae760e2d01b9a11f0,traj_f81a56aaf5070d15ea6b,long,low,0.0,2.4792776046256484,2.4787500000000002,True,227.25,48.0,46.0,#E3302E,0.012942609562304476,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f46ae760e2d01b9a11f0.mp4
sample_f48a42d6700fedb391d1,traj_216572a7bb45fc9bebce,long,low,0.8,2.222296721686499,1.7696250000000002,True,57.0,90.0,209.0,#395AD1,0.8996082611223388,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f48a42d6700fedb391d1.mp4
sample_f4b8b41602ab820cb083,traj_e29d1b05891ad0251b5f,long,low,0.6,2.6778206727901366,2.459375,True,97.0,92.0,171.5,#615CAC,0.7096841172725008,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f4b8b41602ab820cb083.mp4
sample_f5155a703f212b9993e6,traj_d370829bcc0356703dda,long,low,0.8,2.747998141920299,2.6105,True,60.0,93.0,209.0,#3C5DD1,0.9022313889427203,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f5155a703f212b9993e6.mp4
sample_f519169eb0f14379a35c,traj_5ddefb61de23613856e0,long,low,1.0,2.362815528688468,5.768625,True,41.0,90.0,220.0,#295ADC,0.9821087456050497,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f519169eb0f14379a35c.mp4
sample_f5dbbbbf5e6304742502,traj_e0c08e301cfb48ffb713,long,low,0.6,2.7597559245625765,2.5330000000000004,True,95.0,94.0,181.0,#5F5EB5,0.7313716397663409,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f5dbbbbf5e6304742502.mp4
sample_f61bbbf0daaeb33d019d,traj_53ac5ce2be27c666ce9e,long,low,0.0,2.3542231273462657,2.358625,True,230.0,49.0,45.0,#E6312D,0.009094432601533734,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f61bbbf0daaeb33d019d.mp4
sample_f66e1f2bcd9c6d4d3fb1,traj_f81a56aaf5070d15ea6b,long,low,0.3,2.4792776046256484,2.4865000000000004,True,179.0,65.0,84.5,#B34154,0.24618642894714987,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f66e1f2bcd9c6d4d3fb1.mp4
sample_f692a24fec52048ce7e0,traj_dd2e7d1edb2360bbfe42,long,low,1.0,2.3583019061354213,5.264875,True,41.0,89.0,219.5,#2959DC,0.9749903103457822,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f692a24fec52048ce7e0.mp4
sample_f6ff593fbfe337799e50,traj_96fd46fb0718ea1542c5,long,low,0.4,2.6579331699038335,2.6027500000000003,True,150.25,79.5,114.0,#965072,0.406654023974973,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f6ff593fbfe337799e50.mp4
sample_f7663e6196c7588c38b3,traj_668cdb0ad3a0d3f6068d,long,low,0.6,2.668734347150117,2.44775,True,96.0,91.0,173.5,#605BAE,0.7138991168572298,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f7663e6196c7588c38b3.mp4
sample_f7b2ad6ea02c475a2c00,traj_668cdb0ad3a0d3f6068d,long,low,0.1,2.668734347150117,2.688,True,216.0,53.0,56.0,#D83538,0.06995930345228538,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f7b2ad6ea02c475a2c00.mp4
sample_f8881f4a750eee94ca75,traj_c101fb2c4a5331cc7959,long,low,1.0,2.5405502484789273,2.4787500000000002,True,43.75,93.5,222.0,#2C5EDE,0.9798870463165471,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f8881f4a750eee94ca75.mp4
sample_f8c1cbddb64987265aa2,traj_370b1a793e949268f334,long,low,0.2,2.385910976496889,2.4167500000000004,True,203.0,58.0,66.25,#CB3A42,0.13610503585172062,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f8c1cbddb64987265aa2.mp4
sample_f8d6d78e762c368c91f7,traj_96fd46fb0718ea1542c5,long,low,0.8,2.6579331699038335,6.171625000000001,True,58.0,91.0,209.0,#3A5BD1,0.8976149608261121,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f8d6d78e762c368c91f7.mp4
sample_f8f09cc771ae5356fc21,traj_2b4d8ebb6a54d2a73c3a,long,low,0.6,2.7034845425470984,2.343125,True,94.0,91.0,173.5,#5E5BAE,0.7171174662938457,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f8f09cc771ae5356fc21.mp4
sample_f8f3b9f1cc7739d23709,traj_8472c6c9233e6705217e,long,low,0.5,2.3604636918526936,2.4400000000000004,True,124.0,88.0,137.5,#7C588A,0.5507184186484316,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f8f3b9f1cc7739d23709.mp4
sample_f978749ca7bc67a9a15c,traj_e42d2ccdef3087ffb4c3,long,low,0.1,2.505282600640549,2.498125,True,216.0,53.0,55.5,#D83538,0.06966169264416822,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f978749ca7bc67a9a15c.mp4
sample_f98b20863c962749a85c,traj_7f338a82b09ba45ad9e1,long,low,0.3,2.7143834692453486,2.6686250000000005,True,178.0,64.0,84.0,#B24054,0.24303729132637525,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f98b20863c962749a85c.mp4
sample_f9903a9fcab41e126401,traj_8472c6c9233e6705217e,long,low,0.8,2.3604636918526936,2.459375,True,59.0,91.0,207.5,#3B5BD0,0.8928220425791091,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f9903a9fcab41e126401.mp4
sample_f9b1ec193ab8bc785efd,traj_e93c590a06fed393bdac,long,low,0.4,2.621457265493031,2.544625,True,151.0,77.0,105.5,#974D6A,0.3910017718224855,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_f9b1ec193ab8bc785efd.mp4
sample_fa4937bf3d52da799632,traj_e93c590a06fed393bdac,long,low,0.1,2.621457265493031,2.614375,True,215.5,54.0,55.0,#D83637,0.06611112649151463,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fa4937bf3d52da799632.mp4
sample_fa9103912f3c3373b4c7,traj_5ddefb61de23613856e0,long,low,0.4,2.362815528688468,2.474875,True,150.0,77.0,112.0,#964D70,0.40626989839705435,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fa9103912f3c3373b4c7.mp4
sample_fb99f22bf0547154d101,traj_bd4aef24fbbfab6f56c7,long,low,0.0,2.5758083196104966,2.5756250000000005,True,225.5,48.5,46.0,#E2302E,0.01971152515157388,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fb99f22bf0547154d101.mp4
sample_fc1d5f80fbfd3d1357c3,traj_6c5a2f0afc3f4e3b8d20,long,low,0.6,2.5148577629304762,2.3043750000000003,True,96.0,92.0,172.0,#605CAC,0.7063342653857867,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fc1d5f80fbfd3d1357c3.mp4
sample_fc827fd79af084833f4c,traj_c101fb2c4a5331cc7959,long,low,0.7,2.5405502484789273,2.436125,True,77.0,92.0,195.5,#4D5CC4,0.8223194263724702,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fc827fd79af084833f4c.mp4
sample_fc8c0a339fca0bf27420,traj_c101fb2c4a5331cc7959,long,low,0.4,2.5405502484789273,2.5485,True,153.0,75.0,107.0,#994B6B,0.384284765095097,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fc8c0a339fca0bf27420.mp4
sample_fd09f6999b97ecfaac8a,traj_cbf50e9bf3e915cda3fc,long,low,0.7,2.784502445783048,2.6260000000000003,True,73.0,92.0,196.5,#495CC4,0.8342653857866615,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fd09f6999b97ecfaac8a.mp4
sample_fd656c04390781c19959,traj_80f1c2a5d81bc44cba03,long,low,0.9,2.61158009418187,2.219125,True,47.0,93.0,218.0,#2F5DDA,0.9565903491043991,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fd656c04390781c19959.mp4
sample_fda2ce6b8da8d5b0fe45,traj_bd4aef24fbbfab6f56c7,long,low,0.4,2.5758083196104966,2.564,True,148.0,77.75,111.5,#944E70,0.40567467678082003,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fda2ce6b8da8d5b0fe45.mp4
sample_fdc0abc6ca05f6b9241d,traj_109af7eecb9ad2995d2d,long,low,0.7,2.2802155397262442,1.8393750000000002,True,72.0,89.0,190.0,#4859BE,0.8244719138451316,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fdc0abc6ca05f6b9241d.mp4
sample_fdc16710e62346e4551f,traj_3439d175383d3b1bea25,long,low,1.0,2.931301834858693,5.590375,True,40.0,94.0,226.0,#285EE2,0.996082611223388,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fdc16710e62346e4551f.mp4
sample_fe2c803ccce8ecf7fc37,traj_86bd1a8d46fddfaf4eee,long,low,0.6,2.579943992707457,2.4438750000000002,True,95.5,93.0,179.0,#605DB3,0.7304615043880291,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_fe2c803ccce8ecf7fc37.mp4
sample_000fe45575a8dd540522,traj_178d3e4ed8c0b2e297b5,long,high,0.5,6.322305161121858,6.117375,True,119.5,88.0,146.0,#785892,0.5740843276764209,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_000fe45575a8dd540522.mp4
sample_00979f99088d42f8b8c8,traj_bd875a2d95da8b6d2d70,long,high,0.9,6.2263995909609955,6.218125000000001,True,54.0,96.5,232.0,#3660E8,0.9767379086957726,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_00979f99088d42f8b8c8.mp4
sample_015a9f96ba7ac1d0b2e7,traj_63e743a4c4c376036ba7,long,high,0.6,6.213176204714653,5.9662500000000005,True,98.0,91.0,171.0,#625BAB,0.6978696603084078,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_015a9f96ba7ac1d0b2e7.mp4
sample_01c2350c72292a32785b,traj_b5f8b3ffbacee607d6d2,long,high,0.8,5.907696221496585,5.912,True,64.0,94.0,216.0,#405ED8,0.914263863126713,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_01c2350c72292a32785b.mp4
sample_01f529ee94746b817bb1,traj_229cd6744bff31ff6f50,long,high,0.3,6.074347181570332,2.5562500000000004,True,181.0,63.5,79.0,#B5404F,0.2338736469090003,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_01f529ee94746b817bb1.mp4
sample_02f79fa8be771829e658,traj_5a106015371346dbb37b,long,high,0.5,5.404043329184993,5.373375,True,122.75,86.5,139.0,#7B568B,0.5530093297527754,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_02f79fa8be771829e658.mp4
sample_038414df7652dc20b8fb,traj_178d3e4ed8c0b2e297b5,long,high,0.1,6.322305161121858,2.637625,True,214.5,53.0,53.0,#D63535,0.07019462362614545,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_038414df7652dc20b8fb.mp4
sample_052cba402f373a44dcdc,traj_6118aefa8881358cf99f,long,high,0.0,5.822564870897948,5.509,True,222.0,49.0,41.5,#DE312A,0.017891254394950304,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_052cba402f373a44dcdc.mp4
sample_053597408c276790e55f,traj_95cec264e61f2948f701,long,high,0.0,5.2620921596157455,2.6957500000000003,True,228.25,50.0,46.0,#E4322E,0.012312782038149553,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_053597408c276790e55f.mp4
sample_054c46896311ad163463,traj_b0ccb16847295a2d4a6d,long,high,0.5,5.672613856242564,5.571,True,123.5,87.0,141.0,#7C578D,0.5507184186484316,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_054c46896311ad163463.mp4
sample_0577cba72e9238e585a0,traj_1cb33bbce03f0647f48a,long,high,0.7,5.9341460016077,5.815125,True,79.5,93.25,197.75,#505DC6,0.8251882561390881,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_0577cba72e9238e585a0.mp4
sample_057faeec1126e32e2eb7,traj_a655d1b16d933ec0ffea,long,high,0.5,5.56921688895609,5.497375,True,122.5,87.75,141.0,#7A588D,0.5562276791893912,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_057faeec1126e32e2eb7.mp4
sample_05e5ca4b7dab36d94a12,traj_5fd74d0f6e1919e2ba64,long,high,0.4,6.019998350047986,5.830625,True,150.5,76.0,107.25,#964C6B,0.3907214639683287,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_05e5ca4b7dab36d94a12.mp4
sample_07502b5c25aaea683a03,traj_bbfb5ec1785f1f232174,long,high,0.9,6.085558344940545,6.039875,True,54.0,96.0,224.0,#3660E0,0.9592134769247807,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_07502b5c25aaea683a03.mp4
sample_0845b9765d1987a66a0f,traj_6900f50b94c4a665ecd9,long,high,0.8,5.4605551067224285,5.404375,True,62.0,92.0,212.0,#3E5CD4,0.9044876941391434,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_0845b9765d1987a66a0f.mp4
sample_08b7c6465bc3acc986a2,traj_817988836d1019494220,long,high,0.0,5.579639825523739,5.47025,True,223.0,49.25,44.0,#DF312C,0.022597657872151934,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_08b7c6465bc3acc986a2.mp4
sample_08e583d20e2ca2db6d35,traj_28a12d3978aea1805638,long,high,0.1,6.207428472696575,2.451625,True,217.0,54.0,55.0,#D93637,0.06999390936020597,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_08e583d20e2ca2db6d35.mp4
sample_094990161080c386a6fe,traj_cdd84b48844dfb668741,long,high,0.9,5.369242258389175,5.3385,True,54.0,94.5,226.0,#365EE2,0.9643905207497023,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_094990161080c386a6fe.mp4
sample_0951f3f377f8e0335758,traj_7dcd33b193f8b22f58ac,long,high,1.0,6.181430467577662,6.194875000000001,True,44.0,95.0,233.0,#2C5FE9,1.002256305196423,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_0951f3f377f8e0335758.mp4
sample_09a2d7e8bb31ce951677,traj_0bf85256ff57b62ed5a6,long,high,0.2,5.489237295349064,5.664000000000001,True,200.0,58.0,65.0,#C83A41,0.13962099609645356,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_09a2d7e8bb31ce951677.mp4
sample_09b3e0722a84037d0162,traj_6141f4930d9ea7b192e3,long,high,0.8,5.761013976082886,5.7415,True,64.0,93.0,214.0,#405DD6,0.9077060435757592,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_09b3e0722a84037d0162.mp4
sample_09d9d9a53d791d1d1faa,traj_cdd84b48844dfb668741,long,high,0.0,5.369242258389175,3.1995000000000005,True,224.0,47.5,43.0,#E0302B,0.01682539243099582,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_09d9d9a53d791d1d1faa.mp4
sample_0a4cd30ad97a80f8e64a,traj_baec71927206fa6445d0,long,high,0.1,5.8812336428838154,2.21525,True,212.0,51.0,51.25,#D43333,0.07384208632097672,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_0a4cd30ad97a80f8e64a.mp4
sample_0ba045658c7c3d6b1643,traj_a655d1b16d933ec0ffea,long,high,0.1,5.56921688895609,5.65625,True,213.75,54.0,53.0,#D63635,0.07357908142078015,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/high_frequency_11color_64states/prediction/predictions/sample_0ba045658c7c3d6b1643.mp4
